Comment_ID,Text,Sentiment
283,Kanabboo!! Qaxalee mucaati Kun dhugaa!,Positive
284,"Wawawa galatomi qaxalee oromo
Waan basyee sii irra barrannee",Positive
285,❤❤❤ wow akkan mucaa kanatii samuun koo boqotee waaqayyoo hubbanaa irrati hubbana siif haa latuu,Positive
286,Waqayyoo baaraa jirenyaa kee hundaa siha eguu,Positive
287,Dhugan jiru kanuma❤,Positive
288,"Obbooleesso ulfaadhu hayyoomi! Horii bili kan akka keetii nuuf haa heddummaatu!!  Yaada hedduu namatti tolu keessa kootii dubbaatte! Dhibbaa dhibbaatti yaadakeen ittiin walii gala!  InshaAllahu dhaloota caqasee irraas fayyadamaa tahu Rabbiin nuuf haa laatu! 
Ganda itti dhalataan malee , Gandaaf hin dhalaanne!!
Galatoomi sanyiikoo❤❤❤❤",Positive
289,Galatoomi bro beekumsa  guddaan sirra argadhe.Thank you bro for the great knowledge i gained from you ❤❤❤❤,Positive
290,Wow jabaadhu Oromoo Kenan,Positive
291,Aanaa Beegii yyuu jarrumaatu jira dhugaa keeti wallahii,Positive
292,Of qofaaf miti anaafis baratteetta!!!❤,Positive
293,Wlhi dhugaa keti,Positive
294,Nama yaada qajeelaa akkasii qabu tu nu barbaachisa bara kana ❤❤,Positive
295,Nuuf buli❤❤❤❤,Positive
296,"Waanan siin jedhu hin qabu.
Sababni isaa atuu taateetta waan ta'eef",Positive
297,Bayyee namaa addatii yaddaan isaa bilchataa waqqayyoo kanumaa callaa jirenyaa kee siif yaa ibsuu❤❤❤❤,Positive
298,Waantii muccaan kun hasahuu bayyuumma nama ajja.ibbaa  waqaayyoo bagaa  si milkeessee bro qaxxalee bagumma orommo tatte ❤❤❤,Positive
299,"Bagan yeroon dammaqe,jabaadhu ati mucaa nana namni Negative idea siif laattu marti ishii waan madaa isaatti buuteef,hundi leenyaa si keessatti yoo of laalle nutti hin xiqqaatu nutti baayyata malee",Positive
300,Lubbuunkee haa bulu aabbee❤ keessa kootu qabbaneeffate,Positive
301,Dhugaa boqonnaa nu dhoorke anuu akkuma kee dhiisuuf yaalaan jira rabbi naaf haa laafisu,Positive
302,Dhugaa Kan akka keeti haa baayyatu jiraadhuu atis darbii,Positive
303,Jagnaadha kun jabaadhu jennaan,Positive
304,Baayyee nama cimaadha nama of argatee dhaloota Amma kana keessaa mucaa kanan argee Ani   baayyee natti tole dhugaa dubbii isaa keessatti baayyee of argadhe dhugaa waaqayyo Isaa haa eebbisu malee ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
305,Jiraadhuu bekkaa namaa❤❤❤❤❤,Positive
306,Wowww galatoomi qallii koo❤❤❤❤,Positive
307,Haasaan kee nama kamiifiyyu kitibaata jireenyaati❤❤❤ daawitiidhas,Positive
308,Ammaayyu bakka guddaa gahi❤❤❤❤❤❤❤,Positive
309,Wooow Amazing Qaxxalee nama Umurii Dheraa jiraadhuu❤,Positive
310,Smart nama dhugaa,Positive
311,"Wanin jedhun dhabe jechatu natti hir,ate,harbeessuuf mitii dhugaan jedha! Baayee glatomi jechuun barbaada,isinis warri broadcast kana  nuuf jabadha mucaa Abdi Tammanee jedhamus nuuf affeera mlo!",Positive
312,Dhiira kaayyoof dhalatte dhugaa❤❤❤❤,Positive
313,Eebbifami nama nana! Eebbifamteetta! Garaa na geesse!,Positive
314,Jabduu ilmaati kun❤,Positive
315,Qeerrichi waa'ee kubbaa hordofuuf dhimma qabaachuu dhabuun isaa naaf ta'ee jira. Nakeessaa dubbate.,Positive
316,Dhiira nam jabaa wayiin argeem,Positive
317,Nama barachuu isaa @100% mirkaneeche siqofan arge.matured one.,Positive
318,Wow! Keessuma kootii dubbate kaa! Sirriittan hordofe. Wanti keessaa gatamu hin jiru; qoricha hunduu! Annisaan isaa adduma. Jiraadhu aaboo!,Positive
319,Baay'ee gaarii dha ❤❤,Positive
320,Gurbaa ajaa'iban waaqayyoo kana akka keetii haa baay'isu biyya keenya keessatti.❤❤❤❤,Positive
321,Yaadni keessan bayeessa dhugaa nati tole Galatooma jabaadhaa isin ol adeemoodha haala isin mudatuu hundaatuuf harka hin kenniinaa,Positive
322,"Dhugaa Waqayoo sii Eubbissuu waan baayee sirraa baradhee,",Positive
323,"Maaloo dhaggeeffadheen quufuu dadhabe, nama akkasii qabaachuu keenyayyuu baay'ee nama gammachiisa",Positive
324,Dhugaa ati dhala namaati,Positive
325,Yaadi Kee Dhugaa Baayyeema Namatti Mi'aawwa,Positive
326,Wanta baayyee sirraa baradheera galatoomii qaalii OROMOO❤❤❤❤❤,Positive
327,❤❤❤❤❤❤ jabaa namaa,Positive
328,Amumaa Matti YouTube isaa ta'a! Waa bartuu adunyaa kun harkaa wara akkassitti yaadanni jirtii,Positive
329,Wow baayyee ajaa'iba dhugaa of nu yaadachiiste!,Positive
330,Waan tokko jechuu hin dandahu Ulfaadhu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
331,"Jechuumaan jedhun dhabee dhugaa waqayyoo   baay'eeman na  dhibbe jechoonnisaa  
Nama akkasi qabaachuun waan gudadha  nuf jiradhuu ❤❤❤❤❤",Positive
332,Jiraadhu dhiira namaa,Positive
333,Qaxxalee Ilmaa baay'ee dandeessa dhugaa rabbii. Yeroo baay'ee waan nun ilaalanne dukka mataa dhukkubsachaa olaa dhaloonni bara keenya kun.,Positive
334,Dhugumatti mucaan jabaa namaati nama yaada guddaa qabudhallee!,Positive
335,WOW Balloo dhugaa baay'ee namatti tola.  Yaada akkasi dhalootaaf share gochuukeef guddaa Galatoomi,Positive
336,Kunimaa dinqidhaa dhugaa barumsaa guddan irra argadhee ani,Positive
337,Mannii wantii Ajaa'iba kun dhugumatti sammuun isaa dhugaa,Positive
338,Dhiira nam jabaa wayiin argeem,Positive
339,Amayuu waqayyoo hubbanaf oguummaasiif siif ha dabbaluu dhugaa bayee nattii tollee jiradhuu bor,Positive
340,Waw ❤❤❤nama sammuu akkas kana kan biya bulchu qabuyuu❤,Positive
341,Negative hasaawaa dar. Ballinnaan  dhageffadhe dhabe. yaadaa bilchataaf haqa jiru dubbate warri qeeqxan ofitti deebiaa of ilaala . namni kun dhugaaa jiru nutti himee jabaadhu ati waca dadhaboota dhaggefatin bro. keep it up.,Positive
342,Qaxalee Mucaa nuf jiradhuu jaba koo❣️❣️,Positive
343,baayyee namatti tola❤❤❤❤❤,Positive
344,Waaaaaaaaaaa❤❤❤❤❤❤❤❤mucaa kanaa debisaa nuu fidaa maloo❤❤❤❤❤❤,Positive
345,Bayy'ee nama chimaa dha dhugaa dubbachuuf Amazing,Positive
346,Mucaan Kun nama guddaadha dhugaa rabbii,Positive
347,"Woow baay'ee gariidha,aniis online barachuu barbaadda.",Positive
348,"Baayyee gaariidha dhugaa 
Waaeen manchee maaloo nan ilaalatu",Positive
349,Nam jabaa keenya nuuf jiraadhu ❤,Positive
350,Wooow bravo Masqaloo jabaadhu,Positive
351,Wow baayyee namatti tola barumsaa guddaan baradhee ani irraa❤,Positive
352,wow dhugaa dubbachuuf waan guddaatu irraa baratama.wal cabsuufi wal qeequutu amaluma keenya ta'eef malee,Positive
353,Gurbattii kormee kana maqaa balleesiima waa'eke dhagaheen si dhaggeeffachuu dhufe. Maaluma haasofti namittin kun jedheen moo'amee hafebbo. Namni si arrabsuun bu'aa qabaachuun arge. Akka popular taatu godhe,Positive
354,Yes wanta nama hin galchinee kessaa galanii kan ofii godhachuun kan ofii nama dhabsiisaa,Neutral
355,Yeroo jalqaaf podcast sa'a dheera taa'e ilaale.nama guddaa yaada guddaa qabuudha. online bel_Akkaadami barachuuf akkaan murteessu naa taasisera galatoomi.,Positive
356,"guddaa galatoomi..yaada bilchaataa fi dhalata amma badaa jiruuf fakkeenya guddaa dbbatte....thanks for your message.eessaan si argachuu akkan dandahu keessan sin dubbisa.
qaroo namaati ati.",Positive
357,Maali abboo mucaan jabaan Kun,Positive
358,Wow wow ebbifami waan baay'ee sirraa baradhe barri jireenyakee kan eebbifame haa ta'uu ani waan akkasii dhaggeeffachuu hin jaaladhu garuu kan kee tokkoo kaaseen hanga dhumaa dhaggeeffachaan ture utuu irra deebii gaggeeffadhee baay'ee nutti tola nuuf jiraadhu umurii dheeraa rabbisiif haa  kennu,Positive
359,"Amma anii ishee kalleessaa Sana mitiiyee  time is golden 
hojjeechuun qaba inshaall (2020 waliin teachers)  garuu Bel academy osoon hin galateefatiin hin darbuu galatoomii ebbiifamaa eEbbiifamaa❤❤❤❤",Positive
360,Waan tokko jechuu hin dandahu Ulfaadhu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
361,Videon kun anaf barnoota Ajaa'ibaati ❤❤,Positive
362,Dhugaa dubachuuf bayyee barumsaa guddaa dabarsee muccan Kun nuuf jiradhu hamtun sin argin milka'ii ammayuu  pls Dr gamee nuuf fidii ❤❤❤,Positive
363,Belina! Umurii nuuf dheeradhu nama nuti biyyaaf abdannuudha ati!❤❤❤,Positive
364,Ballinaa hindandessa dhugaa Waaqaa,Positive
365,Balina Dheeressaa mata dhiiraa jabaadhu haadhookoo❤❤❤ kan si beekuutu si beeka,Positive
366,Nama guddaa ta'i Ammayyuu bro❤❤❤,Positive
367,Nan baradheeree keessattin of ilaale malee,Positive
368,Pink godhii asii jalattii  hin tasisinaa,Positive
369,Wow dhugaa nama cimmaadha ❤❤❤❤,Positive
370,Sin dinnqissfadha nuuf jiraadhu,Positive
371,Wow ballookoo xiqqookoo naa jiradhuu jabakoo,Positive
372,Jabbaa nama ❤,Positive
373,Bayyeema galatooma nattii toleera,Positive
374,Yaawaqaa koo dhali anni godhadhu irras ta e dubars  namma akkanna yaduf bekkumssa qabu naf kenni,Positive
375,Baay'ee dandeessa ❤,Positive
376,"Dargaggeessaa , hoogganaa cimaa, namaa guddaa, jabaa Africa  kan bara kana  Akkasuma kan baroota egeri; Jabaadhu ol adeema qaxalee, Nama, aja'iba. Kabaja jaalalaa Fi dinqisifannaa Guddaa siif qabna; filatamaa nama; Jabaadhu",Positive
377,Waan tokko jechuu hin dandahu Ulfaadhu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive
378,"Pls mucaa 
Kan lamata nuufi haadhufu  waa baay,ee iraa baarane waaqaayyoo isaa haa Eebbisuu dhugaa nama akasiti saamuu ciimaa qaabuu nama dhiibaa❤❤❤",Positive
379,Dhiraa qabenyaan duromee mitti dhiraa samunii durimee naf kenii yaa waqqayyo dhalotaa sii bodeef fakenyaa saa godhuu waqqayyo ❤❤❤❤❤❤❤,Positive
380,Ajaa'ibaa dubbii n kee dhugaa  nama akka kee nuuf haa baay'isuu jiraadhu ❤❤❤❤,Positive
381,You are really right Baloo dhugaa baay'een sitti bonnee leencaa wan guddaa jijjiruu dandeeta. I believe you are potential to change youth. Keep it up!!!,Positive
382,Mucaa Akamitii,Positive
383,Mare corner duratti abeet bayye natti toole,Positive
384,"Ijoolleen keenya yoo dhageessan dhaggeeffadhaa, kana dhugaan!",Positive
385,"Hedduu namatti tola  hedduu hedduu ammas 
Ammas siif haa dabalu 
Garuu ammoo wanti xiqqoo ani React sigochuu barbaadu tokko ammoo Hojimti kamiyyuu Sammuudhaan qofa kan milkaayuu (achieved) tahuu dandayu malee Sammuudhaan ala wanti Hojjatamu hin jiru.
Galatoomi Qaroo keenna jabaadhu",Positive
386,"Waanin siin jedhu hin qabu dhugaa waaqaa belina waaqayyo si haa eebbisu! Ogummaa kana caalaa waaqayyo siif haa kennu! Dhaloota kana nama save nuuf godhu akkasii nuuf daddabali atis masqaloo, keep up ur good job! I hope u will become from podcast to broadcast! God bless you two! We love u!",Positive
387,"Mucaa Ajaa'ibaati, Baayyee Baayyee jaalladheeraa, Baayyee jajjabeeffamu Qaba!!",Positive
388,Uufee Dhuguma lafa hojii jiruu lafa baarumsaa jiruu,Positive
389,Bilbilaa isaa nuf bareessamee maaloo,Positive
390,Dhugaa waqaa  mucaa kun  irra deebiyi  nuuf  dhiyaachuu qaaba mucaa waaqayyoo  samuu baaneruu waaqayyoo sii Haa ebbisuu,Positive
391,Heddu namatti tole waaqayyo issin ha eebbifasuu dhugaa dubbachuuf wan heddu irra baradhee galatoomaa fayya ta’a,Positive
392,Qaroo namaa ❤❤❤❤,Positive
393,Yeroo ko irra fudheen daqiqqaa hundaa ilaaleen xummuree wqyo waqaa irra sa Eebbisuu dhuga ani baay'ee fayyeen jira deebisii nuf dhiyyeessi please please ❤❤❤❤,Positive
394,Dhiraa dheebu namaa bastuu mucaatti Qaxaalee kanaa ❤❤,Positive
395,Nufii jiradhu muca Kakuu kunii ❤❤❤❤❤❤❤❤❤❤❤,Positive
396,Bayyeen siraa baradhee dhugaa galatomii,Positive
397,Eebbifami jabaa namaa! Kanas kan nageetiiviitti fudhatu yoona hin dhabamugaa amma.,Positive
398,"Dogoggooraa hin qabdu, dhugaa jiru dubbatte, Waan dubbatteetti hin gabbiin.

Kan sii qeqaan qeqaa isaanii dhisaanii, dhugaa jirtu si irraa haa baratan.  Eebbifami, kun yaada keessa koo  jirudha.
Dubbiin kee na qabbanesse akka Aannaani fi Daammaatti.

Yadaa ati hulaa galaana akka fakkeenyatti kaafte, gara ajaanda siyaasatti jijjiraani hamilee kee warri xuquu barbaadan otoo yadaa kee hin hubaatani critisize nama gochuun amala isaanii kan ta'eedha, Warra akkasiif akka ati gurraa dhagaahu hin qabannee abdiin qaba.

Jabaadhuu ati goota.",Positive
399,Wowuu anii nama baayee midiyaa kanaratii arge garu nama beekaa akkana hin arginee rabbii siif haa dabaluu beekumsaa kee ❤❤❤❤❤❤❤❤❤❤❤❤,Positive
400,Malloo nuf jiraadhuu biyyaa kenyaa keessaattii wantii ijaa qabuu hin bubulluu rabbii ijaa amtuu harkaa amtuu sirraa haa qabuu hangaa dhumaattii dhageeffadhee wantootaan hin beknee hundaa sirraa bareeraa jiradhuu ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤ nuf bullii,Positive
401,Dhugaadhaa haa dabalamuu warrii jettan,Positive
402,Qaxalee mucaa,Positive
403,Akkamitin online barachu danda'a,Neutral
404,Qaxalee Mucaa ❤,Positive
405,Na Keessa Hasoyte Uuuff,Positive
406,Bilchina!,Positive
407,"Ammallee waaqayyoo sammuukee dabalee sifhaa banuu, baayee nati tolte",Positive
408,Jabaa namaa,Positive
409,Os hudinuu akkanati yaade ❤❤❤❤❤,Positive
410,Deebisii nuuf dhiyeessi yeroo dhiyootti mata duree biraatiin maaloo,Positive
411,Ethiopia  keessaa namni tokko argame. Congratulations.,Positive
412,Irra deebiin nuuf haa waamamuu,Positive
413,Dhugaa jechaa mucaan kun dubbaatu Wantaa dhaloota nyaacha jiruudha ogummaan kana caaluu siif haa dabalamuu milkaa'ii haadho koo❤,Positive
414,Please ati hin dhaga'iin jechaa namaa dogogorri tokkooyyu hin jiruu warra dadhaabottatuu yaada Negative kaasa go on jabaadhu,Positive
415,Ammas bekkumsa dabale siif haa kennu,Positive
416,"Gurbaatii Abidaa nanaa
Jiradhuu Dhiraakoo",Positive
417,Galatoomii,Positive
418,Galatooma!,Positive
419,Waw  oromoo mucaa qaxalee kanaa yaa jabefanuu dhuu kofidasin kee bayee namatii tolaa,Positive
420,Ani FB irraa dhalootni Kun jabina isaa himu Kun immoo sirri miti jedhu dhagahen dhufe garuu Amma Gafaan isaa dhageefaadhu warri sirri miti jedhan sun warra hojjin isaan xuqamedha jabaadhuu Dhaloota sammuun bana kan Akka Kee waaqayyoo nuf yaa kennuu,Positive
421,Nama guddaa,Positive
422,"Yoo dubbatan akkasi!! Nam-jabaa akkasii qabaachuun qabeenya guddaa dha. 
Balinaa, You are very resourceful person.
VRP",Positive
423,Mucaa kanaa makinaa badhasun qabaa omg wow jechaa jabaa namaa jabaa akanaa ijaa kenyaa Kun jabesinee qabachuu qabinaa wowww ❤❤❤❤,Positive
424,"Wow!
Baay'ee baay'ee natti Tole, wanta baay'ees irraa baradheera.
Sabni keenya fayyuuf nama akkasitti ilaalcha gaarii fi dubbachuuf kuttannoo qabu barbada.
#Maree #Corner nama kana waan nuuf dhi'eessitaniif galatooma.
Ammas namoota akkasii akka nuuf dhii'eessitan abdiin qaba!
#Galatoomaa!",Positive
425,Meskelo reefuu keessummaa nutti as baaftem waaq,Positive
426,Garuu Dr.'n Big deal dha. Dhimma Qarshii argachuu dhabuu biyya keenyaa miti. Hundarrayyu lubbuu oolchuu dha waan ta'eefi.,Neutral
427,Waaqni umuri si ha dheressu bekumsa ke sif ha dabalu,Positive
428,Warrii Podcast qabdan waama ammas,Neutral
429,"Bay, ee galatoomii",Positive
430,Dhugaa jirtu haasa'e,Positive
431,Bayyee Bayyee galaatomi dhugaa,Positive
432,Mucaa ajaa'iba nuu fidde anaaf lafa rakkina koo natti imeera furmaatas karaan barbaadu natti imeera lamaan keessan galatoomaa❤,Positive
433,Galatoomi Bel & Mesq Nuuf Jiraadhaa,Positive
434,Dubbii Hubadhan guute uuuuuuufff aboo gooftaan sii haa ebbisuu,Positive
435,"Wow dhugaa dubbaachuuf dargaaggeessi qajeelaan Akka keeti jiraachuun iyyuu waantokko . Ani akkan TikTok irraa ilaalutti dargaggoon hundi waanuma karaarra badeeru natti fakkata ture , Waaqayyoo oguummaasa siif haa baayisuu eebbifamii ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",Positive
436,Wowwww Wowwww Jajabadhaa hojii gaariidha Dhugaa Baruumsaa guddaa of keessaa qaba dholotaa Of beekaan jiraatu fi Maliif akka Jiraatuu beekuu nu tasisuu Waaqayyoo sii Jalaana Qaxallee Kenyaa osoo Namni hundinuu akkanattii Yaadaa Mo.attaa qabattee ❤❤❤❤❤❤❤❤,Positive
437,Yadaaf hubanan ummuriin.gafaatu.dhugaa.dubachuuf balinan ummuriin ijjoleedha samuun gudadha jabbadhu kana caala.sii egna,Positive
438,Galatomi obboollesa ❤,Positive
439,"Abidda mucaa,nama boruu nuu ta'ii",Positive
440,qaxale mucaa ❤❤❤❤❤❤❤❤,Positive
441,Muca kana ijaan argee baruun barbaada akkan itti mucaa oromoo kana hordofee fi jaalladhe dhugaa hin qabu waaqayyo baraaf jireenya kee hafe haa Eebbisu yoomiyyuu sirraa barachuun fedha guddadhu,Positive
442,Dhugaa Dubbachuuf Kun dhaloota kanaf ergaa keessattii of ilaludhaa!,Positive
443,Ani waa'ee barsiisaa kanaa jechan ittin ibsun dhabe namummaa koon of shakke dhugaa.!!!,Positive
444,"dhugaadha siin qabaachuun nama boonsaa ,jechoonnike nama boonsa",Positive
445,Ana nyaatu haadhooko,Positive
446,Nam jaba jechun Isa akkassitti anii video Sanna gutussa hin ilaalee garuu jalqabummasa irra dinqiifadhe,Positive
447,Lakka nama akkanaa qabnayi nama jechisiisa waan baayyees irraa baradheera dhugaa,Positive
448,Nama jabaa!!!!!!!!!,Positive
449,"Galatoomaa isin lachuu! 
Waan hedduu irraa baranne!",Positive
450,mucaan baayyee namatti tola.  nuuf haa jabaatu kana caalaa,Positive
451,Baloo koo dhugati atii nama jabaadha qaali koo ittii fufii abbee iysistee  duriyee,Positive
452,Dhuga essan Jira anii namaa jechisiisa,Positive
453,"Ulfaadhaa yaada ijoodha.
Akka yaadaatti Obboleessa koo Masqaloodhaaf,namoota dhimma media irratti hubannoo gadi fagoo qaban dabalataan afeeri.
Dhimma kana irratti xiyyeeffatamee hojjetamuu qaba.
Dhimmi kun akka podcastoota afaan oromootti yoo ilaalle olbaee mediaa irratti waan gorsi gahaan jiru in fakkaatu.manuma mana keessa duddubatama malee tattaaffiin haala kana fooyyessuuf godhame baayyee muraasa taee natti argama.
Namoonni hedduun miidhamaaa jiru.

Jabaadhaa",Positive
454,Kun badhaasa guddaa badhaafamu qaba. Eebbifama Kan afeertes Kan afeeramtes(,Positive
455,"Sammuu mucaa kanaa keessaa egereen Oromoo akka Abdii qabun arge....bara Dargaggeesi manca'e keessa nama akkasii arguun carroomudha,,,,,Maree Korner eebbifamaa",Positive
456,Oromoon keenyaa hoolaadhan tokko nama gowwaa malee follow hin gootu,Negative
457,Dhaloonni yeroo amma kuni baayyeen isaanii nama gaddisiisu dhugaan dubbii ISA KANa kan qeeqamus isuma kana. “Mark my word “ warri harra dubbii mucaa caatti qoosan gaafa yeroon isaanii itti darbu itti gaabbu! @bel academy Good job,Neutral
458,Dhugaa dubaachuuf garaa koo irraa dubbatee dhaloonnii of dagateraa,Positive
459,"Aboo Gurbaa kana biyyi teenya itti fayyadamuu qabdi dhugaa.
Warri nama kana irratti haasawa jibbisiisaa haasofta dura wanta inni jedhe dhaggeefadha.",Positive
460,Haasa'a akka dammaa,Positive
461,Yoon mucaan kun dubbatuu anii jireenya koo yemmuun wal bira qabu dhugaa baayyee essaan akka jiruu maliirra akkan jiru akkasumas jireenyi koo edaa dukkanaa kessaa turee jedhen ofiitti gumgumee dhugaa baayyee isaa galatoomi❤❤❤,Positive
462,Wowwww Wowwww Jajabadhaa hojii gaariidha Dhugaa Baruumsaa guddaa of keessaa qaba dholotaa Of beekaan jiraatu fi Maliif akka Jiraatuu beekuu nu tasisuu Waaqayyoo sii Jalaana Qaxallee Kenyaa osoo Namni hundinuu akkanattii Yaadaa Mo.attaa qabattee ❤❤❤❤❤❤❤❤,Positive
463,Gurbaan baay'eema tokko brilliantidha!,Positive
464,Dhugummaa ati qaxaleedha dhugaa jirtuu dubbatee,Positive
465,"Mucaankun irra deebi.iin.  nuuf dhiyaachuu qabaa
Dargaggeessa akkasii niqabna jadhe takka yaade hin beeku dhuga nama Baayye bilchaataadha 
Akka ati nuuf dhiyeessitu ammas abdiin qaba",Positive
466,Keenya dargogon oromo daasi buna jala argama,Negative
467,Barumsi ilaalcha nama haala kanaan qajelcha!!! Jabadhu Belina also meskelo,Positive
468,"Namni maaliif awwara kaasaa akka jiru naaf hingalu. Mucaan kun yaada guddaa qaba. Yaadaanis ta'u jajjabeeffamu qaba. Dhimma tokko tokko akkaataan inni itti ifsu  fooyya'uu qaba. Kanaafimmoo ""emotional intelligence"" isaa irratti innumti of fooyyessuu qaba. Muuxxannoo jireenyaa gaafa argachaa deemu gabbifachaa akka inni deemu hinshakku. Hawwiin inni uummati keenya karaa hundaan akka of fooyyessu qabu nama ajaa'ibsiisa. Aadaa hojii keenya irratti qeeqni inni kennes sirrii qofa utuu hintaane hedduu barbaachisaa fi irratti hojjetamuu waan qabuudha. Xiqoo miira isaa gadi buusuu fi iddoo tokko tokkotti jechoota filachuun gaarii ta'a. Jabaadhu.",Positive
469,In dandeessa❤,Positive
470,Wow malo every 2 weeks nuf dhiesa  muca kana ! Wa’e wara amantin daldalufis waa nun jedhi specially wara sobe waqayoo akas jedhe jedhe Dhalota samuu yoo dhagefatanif waa jedhi Wa’e isanis,Neutral
471,Jabaa mucaa,Positive
472,Nuuf jiradhuu hadhoo koo namaa Akka kee nuu barbachisaa jabadhuu yaddaa kee hundaa jaladheraa Anii jabadhuu waqayyoo  sii wajjin haa ta'uu   Sii haa milkesuu Sanyiikoo ❤❤,Positive
