Comment_ID,Text,Sentiment,label
9805,Gmail iranfadhe akamiti bafadha,Neutral,1
7295,Galatooma Dr waa'ee dhiibbaa dhiigaa irrattis nuuf hojjedha,Neutral,1
5792,Suran yo badee ho?,Neutral,1
1381,buna qofaa moo akka,Neutral,1
8925,Gambela nuf gabaasi,Neutral,1
3643,maashaa allaah jabaadhaa mee duaaii naaf godhaa,Positive,2
2061,"Mallaqa,miti,sharafa",Negative,0
5384,Dubbifamuu qaba kunimaa essaatti akka argannuu nutti himaa malee,Neutral,1
7321,D/r bilibila kee naa erigi,Neutral,1
2779,jiradhuu 1000,Positive,2
8640,Gaguura faniftaanimo sii galera nagale maal jechudha,Negative,0
2827,Maal goonaa dhiiro Motummaatu Uummata Keenya walnyaachiisaa jira.,Positive,2
515,"Eragan dhaldhee hasaa namaota gurgudoo ofin jedhani dhagen bekaa garuu dubii aksi jirenyakof jijirama nama dubatee mucaa kana 

Dhuga waqyoo Isa jirtaa muca kan nuf dhiysii debisii",Positive,2
3504,atimmaa kan koi akka taatee hin dagatin maler soolee,Negative,0
1374,dammi mataa namaa Harrii godha jedhama hammam dhugaadha,Neutral,1
7665,Muri.jechun.afan.arabatii.qubidhaa,Neutral,1
3456,maalumatu si dhibee waan hunda xibaarta ati dura waa'ee waan hasoytuuf sana hubadhu.,Negative,0
1583,dursii dhaqxii hidhadhuuka,Negative,0
7762,Doofaaraa moo doctor jettanii,Negative,0
3976,sangaan sumadha baakki saab,Negative,0
8144,Riyoo.galatoomiii.garuu.kan.itopiyaa.akamitii.hidhuu.dandenyaa.anii.kan.firendii.kotii.hindhee.laluu.barbadaa.mee.nutii.himoo.kanan.hidhuu.nI.dadama.moo,Neutral,1
1024,Bagaa nagan dhuftaan,Positive,2
5380,Eessatti argachuu dandeenya?,Neutral,1
6776,Soba,Negative,0
4429,Ammeen Ammeen Ammeen ❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
5811,Jawaar. Ilmoosharmuuxaa,Negative,0
6923,Afuuftuun duwwaan mun. Oduu fi hojiin woliin hin deemu bitamtoota baada!,Negative,0
3820,jaalala dhugaa kotii rabii is haa salaqhisuu kaa,Neutral,1
6559,Biyyi addunyaa jedhaniin kun  gara kamitti.    Fiigaa moo deemaa jirtii?,Neutral,1
3326,dhugaa neetworkii barreessuu dadhabdeef fanna a habaliitti hawwee barbaadetti barreessu garuu jechuudha silas maal beektee ilaalta ati waan akkas akkasii afuuftuu faannoo baayyaa baarseloona nya,Negative,0
2666,hamtuun malaxaa sirraa hader,Negative,0
1600,Hamaalle Rabbiin jaraa haxiqeessu qabenyaa oromoo samaa lubbuu basaa milkiin hin jiruu inshaa Allaah,Negative,0
910,Qali oromo nu jiradhu,Positive,2
1825,Nuyuu hasofneemo bangalonii mal akka isan sin godhaan utuu beknuu,Negative,0
6722,Siif hindarbiin,Negative,0
9874,kan yahoo akkamitti arganna,Neutral,1
6694,"Anii dirqaamaanu sii filaadhu 
Jawar bira naa gaha",Negative,0
3153,ilma lamma magrsa timo ye ijoo koo,Positive,2
8708,Biyyi tun gara badiitti kalooftee jirti amma,Negative,0
4671,Mashaa allh mashaa allh allihamudullilahi raballiallamiin,Positive,2
8518,@AbiyAhmedAli Wolgahii ODP Afaan Amaaraa tiin Gootan jedhan dhugaa dhaa? Dubbima qulqulleeffachuuf!,Neutral,1
3355,jasbadha at,Negative,0
9358,Akkamiti Harkaan dhahanii photo isaa ofiii jaala deebisanii naaf himiii,Neutral,1
3953,kolfura of haailaali,Neutral,1
358,Wow wow ebbifami waan baay'ee sirraa baradhe barri jireenyakee kan eebbifame haa ta'uu ani waan akkasii dhaggeeffachuu hin jaaladhu garuu kan kee tokkoo kaaseen hanga dhumaa dhaggeeffachaan ture utuu irra deebii gaggeeffadhee baay'ee nutti tola nuuf jiraadhu umurii dheeraa rabbisiif haa  kennu,Positive,2
8588,Kitaaba xiinsammuu kan Eebbisaa(Gatiin namaa meeqa )jedhu gadhiisaamee,Neutral,1
8439,@Jawar_Mohammed baga gammeadde atii afaan Amhara oromos waan dandesuuf wanta sii dhibuu mitti,Positive,2
9821,Ka apideti ta.e hoo akkamitti akka duraatitti deebisna,Neutral,1
4818,Masha Allah masha Allah masha Allah masha Allah masha Allah masha Allah ❤️ ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
6465,Kijibaa,Negative,0
1179,dhugaa jiruu kuni galtomi doctor ,Positive,2
1127,Ammaa kaa kiw jechuun warrii kusha ka'ee itti fuufaa,Positive,2
5801,guyyaa dhaloota naa jalaa dogogoree bro maloo naaf deebisii baresii passport wajjiin gargaa naa jalaa ta'ee,Neutral,1
5070,Dhugaa lafa jiru kun,Negative,0
6686,Waxxarami jedhiin,Negative,0
4179,Maalii dha kennaan akkanaa waaqni kennaa kanaa bara baraan haa eebbifamu🎉🎉🎉❤❤❤,Positive,2
3181,dhugaadha siirrii jette,Positive,2
4023,Dr. cirracha kalee hospitaalli keessan meeshaa ammayyaan ni baasan?,Neutral,1
8788,Dhuunfaan kan barachuu barbaadanoo,Neutral,1
8742,Barata social fi naturl branch isa Gara gera mo tokko adda nuf Basa be fast.....,Neutral,1
5979,Wayi  j isaa haxiinxxalu,Negative,0
8217,Sobanii wagga tokko jiraachurra dhuga dubatanii bikkaa namatti dhiite buluutu wayyaa,Negative,0
6400,biyyi sumaaliyaa jedhamtu as turte jedhee akka addunyaan dubbatu barbaaddemoo?? amma Israa'el ishee kamtu si dhaga'aa? biyya yeroo tokkotti biyya shan lolaa turtetu sumaaliyaammoo sa'aatii lama caalaa itti hin fudhatu yoo barbaadde masaraa mootummaa sumaaliyaa kaampii waraanaa godhachuu dandeessi,Negative,0
99,Nujiraadhuu ilma orommo wooo Amazing idea,Positive,2
4428,Ameeen ameeen ameeen waaqayyoon faaruu ergamoota si haa dhaggeesisuu,Positive,2
1061,Bayyee bareeda want irratu jira cinema hallan ilala,Positive,2
5709,photo jijjiiru barbaaden? akkam ha godhu,Neutral,1
5595,Hawaasa hidhaatti Guuraa hawaasa keessa hin jiraattu,Negative,0
8202,abo waallon hin sbduu,Negative,0
6436,Israeli akkuma duraa sanitti barbadeessuudha furmaanni jiru,Negative,0
8668,"Daa'ima kana kan yakka kana irratti hoojjate qaama kami? Gochi gochaa akka malee nama suukanneessu, haa ta'u garuu maaliif siyaasan walqabsiisun barbaachise , haqni isii haa ba'u jachuutu furmaata",Negative,0
7268,Bilbilaa kessaan maalif nuuf hin kenyee,Neutral,1
5193,Ethio telecom haatudha,Negative,0
227,❤ barsisa keenya,Positive,2
4236,Ebbiifaa ebbiifaa ebbiifaamii jabadhu jaaba ko❤❤❤❤❤❤❤❤❤❤❤,Positive,2
5517,Jawaar jechun sobdu dha dhabadhu waraanya,Negative,0
82,wow jabaa nama baayyee galaatomi dhugaa liki likki keenya hunduma keenyatti himte,Positive,2
9598,kan qaxaron irra darbe qixaxii qaxamani ashara laachun hin dadamuu,Neutral,1
7895,"Dr anii fiicaan aamaa Amma nara you b,uu,ee maali 5:52 5:55",Negative,0
2298,magallaa shashaamannee edon akkan hin jiruu fakesitu,Negative,0
190,Mucaa qaxalee kan eebbifamii ❤❤❤❤,Positive,2
9809,Fb akkamiin gubuu dandeenya plse,Neutral,1
9209,akkanati fayadamnaan maaliinan of waraaba😂,Neutral,1
3814,jechi gurbaa osoo dhugaa ta'ee sii bira turti,Positive,2
885,Galoo galaana namaa,Positive,2
6068,Yaa jawwee nagayaa qabda akkaanatti baddee nurra hin turiin nu qilleessa kanaarra hin badin leenca keenyaa,Neutral,1
3600,dhugaa maloo walraa bareduu,Positive,2
9689,hayyee egaan galmaa'e ji'a 6 guteera garuu ID number NAA dhufee dideera rakkoon mali,Neutral,1
727,Weellisaa jabaa,Positive,2
8394,gara ethiopia jedhivkaa,Neutral,1
2064,Osoo abba kumaarratti maxanfameera ta'e,Negative,0
1769,kushiinaa arbaa keessa ruzii quftee nutii hin alba'in,Negative,0
1389,Dammiii harii namaa hin fiduu please naaf himii Dr,Neutral,1
8196,Sirritti nuugalchaa,Neutral,1
30,wanan si godhu dhabule kessii ko na boqotera❤,Positive,2
5578,Haftu wayyaneti namichatin kun,Negative,0
1116,Jabadhu,Positive,2
8282,Sherii naaf godhuu didee,Negative,0
6193,Akka durii maaf waayee rakkina nuuf maxansuu dhiifte ,Negative,0
9541,ani jartiis canadadha nan argadha jedhee yaadees hin beeku yoo jaarti male hin dhaqamne canadan qilee haa seentu,Neutral,1
6332,Kaayyoo fi karoorri jawwee jawwisaa maqaa Waaqayyootiin waan harkaa rukutameef siyaasti isaa dhadhaa ibidda buute taateettti,Negative,0
6807,Dirree siyaasa itti wal balleessan irra Dirree siyaasa itti walkabajanii waliin hojjetantu biyya kanaaf furmaata.,Neutral,1
7194,Pls doktori kininii ulafaa yeroo adaa kutee dhibaa inii fiduu malii dhaa ...????,Neutral,1
9757,ani gute ture miseji isiniif senaa nun jedhani achumaan hafe,Neutral,1
4572,Alhamulilah Alhamulilah Alhamulilah Alhamulilah,Positive,2
6219,Isa jolleen gandummaan lubbuu wal baasaa jirtu kana quba qabduu laata Jawwee,Neutral,1
6868,Dhugaa moo ,Neutral,1
5963,Jawwar yeroo hundaa dhugaa malee hin dubbaatuu,Positive,2
3479,Hiree carra kanattii fayyadamaa wal irraa bareedduu,Positive,2
5221,Dhugaa keet jettee guyaa guyyaan dafqaa iyeessa iraatii murteefatu Kun cubudha dhugaa,Negative,0
5752,galaame miseegin na hindhufne guyyaa 15 calera,Neutral,1
3718,maashaal,Positive,2
3052,Jiraadhu,Positive,2
7115,Kunis jiraa?,Neutral,1
8728,Kitaaba kee sana soft copy isaa 'original' harka keerraa nii barbaanna !,Neutral,1
5413,"Asandaaboorratti maaltu ta'e???
Daldaaltoonni see,ran ala saamicharratti bobba'uun qonnaan bultoota saamaa turan gara seera qabeessatti akka dhufan tarkaanffitti gaafa galamu olola hin malle afarsuudhan uummata keessatti burjaajii uumuuf yaalii gochuutti jiru.
Keessumaa Giraazmaach Girrisaan kanaan dura abjuu hin milkoofne [fincila] kaasuuf yaaliin taasisaa milkaahuu baannan carraa kanatti gargaaramuudhan dhiibbaa uumuuf yaalii ijibbaataa gochuutti jira.
Yaa ta'uutii garuu, dubbiin Asandaaboo ajandaa taasifachuuf yaallame bilchinaa fi hubannaa uummata keenyatiin fashalaa'eera.",Neutral,1
950,Torbet yerro lamaa gadi nufi lakkisa malo,Positive,2
5405,Gara Ambotti nu fida,Neutral,1
1527,attu,Negative,0
2039,Kun taanaan qarshii jibbuun ammakaa,Negative,0
151,Nama akkasii nuuf haffeeruu keetiif baay'ee eebbifami namoota akkasii nuuf dabaliitii affeeri maaloo,Positive,2
1089,Jaalalti kun kan dhugaa ta'uu qaba prank yoo jette immoo dhugaa wal hin dhiisnu.,Neutral,1
5848,Siyaasni Jawar expired ta'ee jira! Adeeroo siyaasini si harkaa badee jira namni si hordofu hin jiru ofirraa dhiiisii Ilillii tee wajji bashannani,Negative,0
2198,Dhuugaa,Positive,2
2696,namati tolta dhugaa ,Positive,2
7777,Dhugaa isheettii wanumaa Addunyaa kana irraa jirudhaa biyyii keenyaa reefuu bararaa dhirrii shamaran jalatuu dhiraa dubaan sirrittii saluu qofadhaa akkasiittii sala,Negative,0
5927,Jawwaar bar dhiira wayyaanee kompiteraan dabaddabee biyyatti galcheem hojii isaa nama kamirraayyuu hin feenu dhalootni hunduu beeka waan ta'eef,Neutral,1
7307,Irraa fayyuun hin danda'muu,Neutral,1
4297,Waqayyoo sagalee jirenya siiyaa dhagechiisuu ❤❤❤❤❤❤❤❤❤,Positive,2
999,Wowww bayyee namatii tolaa gammeefi jiraan araraamanii,Positive,2
5581,dhugadha rakkoon jiraa garu rakkoo jiru kanaf kan furmataa keenu jawwariin ossoo hin taane qamaa dhiimii issaa ilaalatuu qaba male jawaar furmaata ka.uu hin danda.u yoo biyyaa burjaajesuu ta.e male,Neutral,1
7084,Dhisa warri misomaa irratti gufu tatan??????,Negative,0
5139,"Itis not ethio tele com 
This is ",Negative,0
8368,akkamitti simii keennarratti intarneetaafi bilbila akkasumas SMS fayyadamuu dandeenymee kaduraan ati nuuf ergite bilbila keennarra ginjiru kan biyya alaa qofatu dalaga jechuudhaamitiiree ? oromiyaa keessatti akkamitti dalaga jettee yaada?,Neutral,1
3238,kkkkkk Kuba lallen beku anii itii jiruu,Neutral,1
4073,dafee dafee na qabaa,Negative,0
7980,Namaa jibbisiisaa,Negative,0
2802,nama oromummaa hin bekne tu akkas jedha nama jaalala biyya hin bekne bro ati obsi,Positive,2
2998,jabaa namaati,Positive,2
1153,waa'ee dhukkuba disk share nuf godhi,Neutral,1
1050,BAGA MILKOOFTAN ,Positive,2
6584,akkanaa dhiiraa keenyaa ammas itti dabalii jedhaanii,Negative,0
4314,Amen amen amen ebifamii ebifamii ebifamii,Positive,2
3511,Walif issin hagodhuu ❤️,Positive,2
3922,nagadhaan kottaa!!!,Positive,2
3868,Nu boonsaa jirtu,Positive,2
5033,"Yoo nu dhagahaan dubbana, Sila dubbiin teenya hin dhagaamuu akkam goona?",Negative,0
3455,natamachateettam ana dhugaa bro kiyaa,Positive,2
6616,"Jechoota abjuu afaan duwwaa kophee hiyyeessaa nama bituu hin dandeenyetu biyya wal nyaachisaa ture!barichi darbeera.biyyi kun yeroo kanatti kan barbaadu misooma nagaadha. Nagaammoo kan balleessaa jiru, shiftaa hojjatee of jijjiiruu hin dandeenyeedha! Warra sammuun duwwaa...",Negative,0
6384,Hayyuu baay'ee qabna haalaaf yerootu dhokse male.,Neutral,1
9420,Akkamiiti birri gafaanaho,Neutral,1
6804,"Jaawweekoo yerootu akkas si godheeree?
 Hundaafuu dhiisimee roorroo firaa hunda baasanii hin dubbatanii.
Maaf horma jala fiiguu filatee?
Deemee deemee Ethiopia irratti qabsaa'uu egale jechuudha.
Hundaafuu jibbinsi nama dhuunfaa biyya ofii irratti nama kaasaa edaa? Safuudhabboo",Negative,0
6135,Kolkolow jiin,Negative,0
7925,Yeroo dheeraa dhiirii salqunamtii malee turee maal ta'aa,Neutral,1
6990,Bahadar yookin maqaaleeti ijaaru qabuu ree maal jeta,Negative,0
1711,Ilmaa sabaa,Negative,0
3799,mashaa allah,Positive,2
9451,worii hin qabnee hoo akamitii dhufaa,Neutral,1
8922,Mattuu yoomi yaama laati,Neutral,1
5910,Isiniifuu akka like guddatu yoo barbaaddan waa'ee Jawar Mohammed post godhaa,Positive,2
5920,Hayyuu siyaasa biyyaa mitii kan Africa qaxxi godhee lafa kaayu biyyaa Ariitee gadheen biyya kisaaraa seenaa keessa galchite,Negative,0
1351,dr dhukubaa naaf saala nuu ibsa mee gaafi gurgudo qaba .lakk keessan nuuf maxansa mee maalo gorsaa barbaana,Neutral,1
7252,Doctor furmata fuula naama guurachahe naa hiimi,Neutral,1
6449,somalee barbadeessuf akka gaaza,Negative,0
6323,Hannaatu mijaachuufi didnaan deebi'ee deeme.,Negative,0
5961,"BBC News Afaan Oromoo 

  Ethiopia   funyaan qabdee oofaa jirti jedhe obbo jawaar",Neutral,1
8290,Mee rakko issa naa himi pilaamitorin dawoldingi naa busuu didee,Negative,0
2544,kun yosi misganu mitimoo ijoo maalo natti himaa,Neutral,1
6746,Ayii jawwee filannoorrattii oso hirmaattee badoon galta,Negative,0
8670,ufiii wallahi gubannee kichuu kana Karaatti Hanbisan,Negative,0
5809,Jawee Jiduu kana nurra calliftee Yokahuu nurra badee Hin badin midiya kana irrati yo sihii dubatu Argine Abdii ufitti horra bar Guyya Takka inuma bilisoomna jenne,Neutral,1
6972,Maligaa kanssari guddinaa maf tanaa? Faayyidaan isaa ummatuumaf namaa dhunffaf miit,Negative,0
8931,Kaan Bule Horra yoom latta,Neutral,1
6821,Namittii afuuftuu fi hinaaftuu kana eenyutu isa hidhata kaata,Negative,0
1985,BakkA ethiopia jedhuu sirreessa,Negative,0
8559,@AbiyAhmedAli Dhiiga ilmaani oromoo gadi naqaa hayyu oromoo hidhatti darara waani edama hasoytta #FREEJAWARMOHAMED #FreeBakeleGerba #FreeHamzaBorana,Negative,0
13,Eessa akkan jiru hardhan of arge beektotaafi motivation baayyee ilaala garuu Afaan oromoo ilaalee hin beeku hardha garuu Afaan oromoottin yeroo jalqabaan ilaale wantoota baay'ees irraa baraadheera mucaan kun anaaf adda! Waaqayyoo yoo aala naaf mijeesse karaa isaa barnoota egaluun qaba. Namoota waggaa 4-5 university'ti yeroo isaani guban irraa video mucaa kana barnoota gudda nuuf ta'a jedheen yaada. Ani nama baratees miti biyya Ambarran jira isa dhaloonni mana baruumsatti baratan caala jireenyi biyya hormaafi waliitti dhufeenyi namoota narra adda tahaan waliin dabarse barnootaa gaariif Degree dhaloonni baatee deemu caala naaf ta'ee jira. Garuu dandeetti wayiitu keessa koo keessa jira basee muldhisuu hin dandeenye sun immoo bakka ani jiruufi jireenya ani keessa jirutu nadangeesse gaaf tokko garuu baasee muldhisa. I can do it I'm sure. Ani barnoota koo kuta torbattiin addaan kute garuu yeroon warra degree qaban bukkee qabee of ilaalu anatu caala. dhugaa dubbachuuf ijjoolleen  oromoo university irraa Eebifamanii አማርኛ Dubbisuu yookiin barreessuu kan hin dandeenye bayyeetu jiru kan biraa haa hafuu Afaan oromoo qubee guutee kan hin barreesine baayyee tu jiru. Kun maaliif ta'e? Ani garuu baraachuuf fedhan qaba umuriin barnoota hin dangessu umuriin koos barnootaf hin darbine I'm 26 years old i can learn. Namoonni comment koo dubbistan like godha. ❤️,Positive,2
8429,@Jawar_Mohammed Gaaffiin nuti barbaannu Afaan Oromoo Afaan Federaalaa yoom akka godhu Muummicha Ministeeraa irraa barbaanna!,Neutral,1
7718,Ofuma kee akkaataa itti salamtuu haasoftee malee namni kana irraa homaa iyyuu hin Baru gadhee!!,Negative,0
327,❤❤❤❤❤❤ jabaa namaa,Positive,2
6518,Bqa namittiin tikeetii du'aa kutatteetti-,Negative,0
5494,Jabir Zenu ibsaa baldhaa barbaana ,Neutral,1
652,Oromia media network media jaalala ,Positive,2
1239,Fayyaa argadhaa,Positive,2
8569,"@AbiyAhmedAli Waan itti ida,amtu Rabbi sihaa dhoowwuu deemi ilma haati nasalte",Negative,0
343,baayyee namatti tola❤❤❤❤❤,Positive,2
6628,"Dhigatu sitti urgayemoo?ati buqanan dhagala'un dhiigaa dargagessara dhabateture,amas dhufte dargaggoo fixudhafi nagan asi sindebis waqnii Ethiopia namni sifilatus,namni sinbulus hinjiru",Negative,0
9678,bro na jelaa lakkofsa na jelaa badee lakkofsicha mo argachu hin dandahu lakkofsa jijirun hin dandahama?akka na debiftuu abdin qaba,Neutral,1
112,Part 2 nu barbaachisa adaraa,Positive,2
1991,Inni jiruuyyuu ebbàa hin qàbuu,Negative,0
3913,Jabaadhaa jajjabee koo!,Positive,2
6122,Maal godha ati ammatti kiiloo hin kaastuum bar. Asilii Galgalootu  si leelisaam BBC irra quba qabna.,Negative,0
9283,kan sii jedhua bro TikTok Folaa gochu didee malifi,Neutral,1
585,Maaljechuudhaa ?dhugaa dubbachuuf mucaa kana qeeqa kan jiran warra of hin beekneefi ofbeekuu barbaadan miti gurbaan garuu waan dhaabatu miti nama fagoo deemudha,Neutral,1
1776,Digirii fi Doolaarii Jaalalan madalttaa tuussee,Negative,0
8420,@Jawar_Mohammed Ummanni Oromo qabso isaatti debi'e Odp ABO'n bakka buusutu fala,Negative,0
2845,Hayyummaa Darggaggummaa waliin,Positive,2
6318,"Muu, uummanni mootummaa isa misoomsu duukaa jira malee ololaaf gurra hin qabu",Neutral,1
7285,Eesati argamatu,Neutral,1
4370,"ameen,ameen,ameen❤❤❤❤",Positive,2
3792,harrootaa jirtuu,Negative,0
9615,idilee.ji'a meqaati.baha.birao.ji'a6 Nuun.jechaa.jiraani.pilisi.Naadebis,Neutral,1
6920,"Biyya ormaa keessa teesse hin kijibiin, yoo quqqaama Sabaa qabaate biyyya asii deebi'i hojaadhu waan biyya fayyadu.",Negative,0
1709,Ati yoo gaafii akkanaa kanati fayyadamuu dhiisi dhima barbaade dhuumfaa keetif gaafadhu gaafii ummata karaa irraa hin maqsin,Negative,0
1890,Galannii ke guddadha,Positive,2
2183,abbichuukeenya nurrabubbuli,Positive,2
1856,Ayye sun chikoti haa ilaaltu hin ilaaluu Ani,Negative,0
8002,Kama dubartii hoo nuu ibsii,Neutral,1
6841,Kijibduu,Negative,0
7146,Ulfaa ji'aaf torbee lamatii mallaton dhigaa malif muldhata,Neutral,1
7885,Malin mee,Neutral,1
6094,"Sichii jawee 0
 dhaan gale siyaasaanke sichi woma hin fiddu yoo iyyaa oltesi nuti nama odesu osoo hin tane nama hojetu barbana ",Negative,0
2882,Dhugaa Guddaa Galatoomi Bro,Positive,2
1589,Waxxaramaa warii obn kuni,Negative,0
5998,Jawari saremarate s,Negative,0
768,Sonaa itoophiyaan hojjaa kee keessatti bifa bareedaa ta.een mul.atti jabaadhu goota koo,Positive,2
4121,gutuu isaa naf ergii,Positive,2
2078,Waaqni jira hin dhiphatin.,Positive,2
8150,Mee Akkataa namaa itti  kanamaa biraa hiidhaan suunii Duraa lakkofsaa kiyyaa  Achii boodaa?,Neutral,1
9807,Karaa sanii Yeroo update goonu wonni nuuti silkii keessaa qabnu ka akka photo video ni haqama?,Neutral,1
6311,Obbo Jawweenis achi bu'ee as bu'ee gam lachuuttii homaa dhabe,Negative,0
976,"Diraamaa bareedaadha, garuu akkaataan xumura isaa baay'ee nama jibbisiisa ",Negative,0
960,Gurbaan utuu qabera ta'ee maal godha gurbaa,Positive,2
5623,Bulchaa Aanaa keenyaa maqaa balleessuun Yaa ummataa haadhaafi abbaa keenya obbolaa keenya maqaa balleessuudhaa,Negative,0
1394,jabaa fakenyaa wan hudaa ta'uu danda'uu kabajamo obbo shambal lelisoo jabadhu kan calan sii eginaa,Positive,2
504,Dubbannaan Kuni urgoodha namoonni qeeqan yaada inaaffaa waan qaban natti fakkaata,Positive,2
897,jabaa nama,Positive,2
9958,Haalaa galmee addaa nuu baasaa,Neutral,1
5150,Dhugaa dha,Negative,0
7132,Dokotor Wal qunamti sala gote ergasi marsan lagu al toko siti dhufe boda ulfi hafu hin danda,Neutral,1
1027,Uuuuuffff akkami namaati tola dhugaa ,Positive,2
9078,asosaho fidu hin dandesu sistu🥰🥰🥰🥰🥰🥰,Neutral,1
1438,midhaan hin balleesin bada jazbaa,Negative,0
9710,suuraa namaa jijjiruu ni danda'amaa??,Neutral,1
4371,Waqayyoo bara jirenyaa kee hunduma siif haa ebisu ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️❤❤️❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,Positive,2
462,Wowwww Wowwww Jajabadhaa hojii gaariidha Dhugaa Baruumsaa guddaa of keessaa qaba dholotaa Of beekaan jiraatu fi Maliif akka Jiraatuu beekuu nu tasisuu Waaqayyoo sii Jalaana Qaxallee Kenyaa osoo Namni hundinuu akkanattii Yaadaa Mo.attaa qabattee ❤❤❤❤❤❤❤❤,Positive,2
5516,Yoom dhifta qoyi Soba kee atii baqa tasfa kuti jawee,Negative,0
2662,aka nati toltuu firoo jiradhuu mee,Positive,2
761,"Amazing Music , Baga nuuf dhalatte",Positive,2
9528,sirritti sidubisuun barbada keessan ok biro,Neutral,1
2665,Muslima osoo hinta'in akka hinduune.,Neutral,1
3578,eyyee,Positive,2
9077,shanbuu nu ergitu,Neutral,1
2478,mal abdhe qoshasha hamaa dhabi,Negative,0
164,wow wow!! naaf taate gurbaan kun!!,Positive,2
9479,sponsara nuu barbaadi mee,Neutral,1
1517,ati mana bareeda keessa teessaa kan waraanatti makamee si tiksu eenyuu gadi galoo haadha kee,Negative,0
2558,Reef waan sirrii fidde,Positive,2
5852,Yoo koroojoon bilisa taateef harree sobduu dhaloota jiilee,Negative,0
8724,Jawee sagalee tahif,Neutral,1
3904,nagan nuf kotaa,Positive,2
8752,"warri jimmaatti baratanoo,maal gochuu qabu",Neutral,1
4391,Ammen ammen ammen waqayyoon sagaale jirenya saa dhagechisuu,Positive,2
4898,Rabbiin umrii dhertuu fayya bareduu isiinif hakanuu ❤❤❤ nuuf jiradhaaa,Positive,2
9920,bro Kan tik tike naf himi,Neutral,1
